iddesa,iddesa,mean_ndvi,mean_ntl,z_NDVI,z_NTL,luas
7401052006,7401052006,0.5019936143306264,0.3172572719644085,1.495161285938432,-0.32516965852484053,37573290.59947237
7401052007,7401052007,0.4292564907589474,0.3806398618867718,0.8479517206746986,-0.2659709629468337,10018989.266746303
7401052008,7401052008,0.4321448152715509,0.3718164899009882,0.8736518193361551,-0.27421190281372326,10331813.545880591
7401052009,7401052009,0.1802449226379394,0.363000556668445,-1.3677348618503846,-0.2824458949605986,12442138.913622951
7401052011,7401052011,0.403741717338562,0.3283339455354434,0.6209231470614307,-0.314824157851046,15839364.08576113
7401060006,7401060006,0.5951500535011292,0.9279284150933322,2.3240604166229697,0.24519099011137838,3833136.6878096154
7401060007,7401060007,0.3595407349722726,1.337351862559223,0.22762606330577523,0.627588333904357,4012347.294220816
7401060008,7401060008,0.4140243911743164,1.1033488166355057,0.7124176210823772,0.4090318644238183,3615821.736363606
7401060009,7401060009,0.174927772731956,0.7557819973945108,-1.4150464698726948,0.08440798347375751,6480449.773395581
7401060010,7401060010,0.2156254205948267,0.3887482420760678,-1.0529217983543289,-0.2583978181598373,34822658.4878089
7401060011,7401060011,0.1897578537464141,0.5511190584065458,-1.2830895018914847,-0.10674512396614391,5009237.009297003
7401060013,7401060013,0.3282334208488464,0.5515552559210264,-0.05094411060865251,-0.10633771991554822,12792820.847968435
7401060017,7401060017,0.3695478439331054,0.4583643994164431,0.31666858137709986,-0.19337703389160996,6223666.7531690365
7401060018,7401060018,0.4792540073394775,0.3838543462568298,1.292825938699873,-0.26296866717608003,19550980.336472135
7401060019,7401060019,0.602375259399414,0.3384646603647271,2.3883497662528286,-0.30536217303942875,41956686.60768991
7401060020,7401060020,0.4020997948116726,0.3537473826589519,0.6063134414167246,-0.29108826555462564,31520295.96142598
7401060021,7401060021,0.3366586480821882,0.3557926129049851,0.024022940426377308,-0.2891780412663762,31833331.637881525
7401060022,7401060022,0.275116118517789,0.3146742493892008,-0.5235779523330647,-0.3275821753893003,29613217.451557588
7401060029,7401060029,0.5677158832550049,0.4954714259771831,2.0799531915019767,-0.15871944776480507,2694988.5553917172
7401060030,7401060030,0.1615312397480011,0.3674399680209805,-1.5342478331221294,-0.2782995298226923,4948979.624011208
7401060031,7401060031,0.4963180047494394,0.324831132983485,1.4446601301424256,-0.31809574921681705,32355835.19801375
7401061025,7401061025,0.1986922621726989,0.3370051710186778,-1.2035917941251597,-0.3067253212730675,7827383.050652963
7401061027,7401061027,0.5628170626504081,0.3243641545177047,2.036363846775117,-0.31853190236346307,8695104.875899455
7401061028,7401061028,0.459735631942749,0.4080187581499667,1.1191528728035807,-0.24039935176571914,3311635.5690212124
7401061030,7401061030,0.3290542960166931,0.297961853833139,-0.04364002385858561,-0.343191383187757,28548231.850539554
7401062001,7401062001,0.43074859891619,0.3096922833836006,0.8612283890986815,-0.33223528106558703,29649303.565900363
7401110002,7401110002,0.3419362813708206,0.3290372794134134,0.07098293249962911,-0.3141672511487064,35136514.955973506
7401110003,7401110003,0.3214786015862134,0.4230447138617739,-0.11104799461907267,-0.2263652616624045,3932695.401551133
7401110004,7401110004,0.253773611945075,0.3321497522163521,-0.7134820030060678,-0.3112602331461021,24032609.208778888
7401110005,7401110005,0.3974474073185557,0.3214401955891362,0.5649168403552141,-0.32126285032104795,68456662.02432366
7401110006,7401110006,0.3840634107589721,0.3352951667117379,0.4458270252859781,-0.30832244793715,15491431.407490635
7401110007,7401110007,0.4361251207485592,0.3115902356862899,0.909068284146628,-0.3304626128813727,48099982.706295565
7401110008,7401110008,0.3215792899908021,0.3084496982773329,-0.11015207661515627,-0.3333958429411086,38465466.09979048
7401110009,7401110009,0.3989201273236956,0.362305087231918,0.578020994430574,-0.283095456354464,6901738.778371341
7401110010,7401110010,0.5156341791152954,0.3123159172123377,1.6165340261669832,-0.3297848337025839,15846111.942060243
7401110011,7401110011,0.2575549483299255,0.3054131557104705,-0.6798359505148207,-0.3362319428740007,43203459.326031074
7401110012,7401110012,0.4193171718664336,0.3277243994954926,0.7595123936355666,-0.315393467664735,29264617.56221007
7401110013,7401110013,0.3306494233058743,0.3188177521973369,-0.02944669879048714,-0.3237121858280356,41616391.86339256
7401110014,7401110014,0.3607249600546701,0.3175583543774413,0.23816321081886843,-0.32488845060741633,19236763.72479277
7401110015,7401110015,0.4205730874224728,0.3591053612880941,0.7706874376999786,-0.28608396790493074,10108869.193016794
7401110016,7401110016,0.500607207969383,0.2843261119719467,1.4828251443056797,-0.35592702766693907,48759740.86314037
7401110017,7401110017,0.4411561664782072,0.5193610325968221,0.9538341582920179,-0.13640679769028732,2379458.9758435455
7402010008,7402010008,0.2127748836170543,0.3170836050994275,-1.0782856663155662,-0.3253318616138053,65553299.52022789
7402010011,7402010011,0.2621798985676512,0.3969935216915211,-0.6386834841298239,-0.25069681069850375,7163398.351860932
